,score,word,sent,position,listener,talker,talker_gend,snr
18310,1,put,68-02,1,NAF008,NWF139,F,-4
18311,1,chart,68-02,2,NAF008,NWF139,F,-4
18312,0,mantel,68-02,3,NAF008,NWF139,F,-4
18313,0,tack,68-02,4,NAF008,NWF139,F,-4
18314,0,down,68-02,5,NAF008,NWF139,F,-4
18315,1,get,60-09,1,NAM009,NWF142,F,-4
18316,1,trust,60-09,2,NAM009,NWF142,F,-4
18317,1,fund,60-09,3,NAM009,NWF142,F,-4
18318,0,bank,60-09,4,NAM009,NWF142,F,-4
18319,0,early,60-09,5,NAM009,NWF142,F,-4
18320,1,our,36-08,1,NWF148,NWM084,M,-4
18321,1,plans,36-08,2,NWF148,NWM084,M,-4
18322,1,right,36-08,3,NWF148,NWM084,M,-4
18323,1,now,36-08,4,NWF148,NWM084,M,-4
18324,0,hazy,36-08,5,NWF148,NWM084,M,-4
18325,1,add,11-05,1,NAF012,NWM081,M,-4
18326,1,sum,11-05,2,NAF012,NWM081,M,-4
18327,1,product,11-05,3,NAF012,NWM081,M,-4
18328,0,these,11-05,4,NAF012,NWM081,M,-4
18329,1,three,11-05,5,NAF012,NWM081,M,-4
18330,1,walled,08-04,1,NWF149,NWM004,M,2
18331,1,town,08-04,2,NWF149,NWM004,M,2
18332,1,seized,08-04,3,NWF149,NWM004,M,2
18333,0,without,08-04,4,NWF149,NWM004,M,2
18334,0,fight,08-04,5,NWF149,NWM004,M,2
18335,0,lobes,58-08,1,NWF149,NWF136,F,-4
18336,0,ears,58-08,2,NWF149,NWF136,F,-4
18337,0,pierced,58-08,3,NWF149,NWF136,F,-4
18338,0,hold,58-08,4,NWF149,NWF136,F,-4
18339,0,rings,58-08,5,NWF149,NWF136,F,-4
18340,1,smile,51-06,1,NWF149,NWM081,M,0
18341,1,when,51-06,2,NWF149,NWM081,M,0
18342,0,say,51-06,3,NWF149,NWM081,M,0
18343,0,nasty,51-06,4,NWF149,NWM081,M,0
18344,0,words,51-06,5,NWF149,NWM081,M,0
18345,1,ripe,11-07,1,NAM007,NWM082,M,0
18346,1,taste,11-07,2,NAM007,NWM082,M,0
18347,1,cheese,11-07,3,NAM007,NWM082,M,0
18348,1,improves,11-07,4,NAM007,NWM082,M,0
18349,1,age,11-07,5,NAM007,NWM082,M,0
18350,1,drive,59-04,1,NWF145,NWM004,M,0
18351,0,screw,59-04,2,NWF145,NWM004,M,0
18352,1,straight,59-04,3,NWF145,NWM004,M,0
18353,0,into,59-04,4,NWF145,NWM004,M,0
18354,0,wood,59-04,5,NWF145,NWM004,M,0
18355,1,don't,68-08,1,NWF146,NWF008,F,2
18356,1,like,68-08,2,NWF146,NWF008,F,2
18357,1,admit,68-08,3,NWF146,NWF008,F,2
18358,1,small,68-08,4,NWF146,NWF008,F,2
18359,1,faults,68-08,5,NWF146,NWF008,F,2
18360,1,press,53-01,1,NAF010,NWF008,F,0
18361,1,pedal,53-01,2,NAF010,NWF008,F,0
18362,1,with,53-01,3,NAF010,NWF008,F,0
18363,1,left,53-01,4,NAF010,NWF008,F,0
18364,1,foot,53-01,5,NAF010,NWF008,F,0
18365,1,some,24-07,1,NWM089,NWM002,M,0
18366,1,ads,24-07,2,NWM089,NWM002,M,0
18367,0,serve,24-07,3,NWM089,NWM002,M,0
18368,1,cheat,24-07,4,NWM089,NWM002,M,0
18369,1,buyers,24-07,5,NWM089,NWM002,M,0
18370,1,desk,40-06,1,NWF149,NWF003,F,0
18371,1,was,40-06,2,NWF149,NWF003,F,0
18372,0,firm,40-06,3,NWF149,NWF003,F,0
18373,0,shaky,40-06,4,NWF149,NWF003,F,0
18374,0,floor,40-06,5,NWF149,NWF003,F,0
18375,0,speedy,16-02,1,NAF012,NWM002,M,-2
18376,1,man,16-02,2,NAF012,NWM002,M,-2
18377,1,beat,16-02,3,NAF012,NWM002,M,-2
18378,1,track,16-02,4,NAF012,NWM002,M,-2
18379,0,mark,16-02,5,NAF012,NWM002,M,-2
18380,1,crouch,64-05,1,NWM089,NWM007,M,0
18381,1,before,64-05,2,NWM089,NWM007,M,0
18382,1,jump,64-05,3,NWM089,NWM007,M,0
18383,0,miss,64-05,4,NWM089,NWM007,M,0
18384,0,mark,64-05,5,NWM089,NWM007,M,0
18385,1,six,61-09,1,NWM088,NWM081,M,0
18386,1,comes,61-09,2,NWM088,NWM081,M,0
18387,1,more,61-09,3,NWM088,NWM081,M,0
18388,1,often,61-09,4,NWM088,NWM081,M,0
18389,1,ten,61-09,5,NWM088,NWM081,M,0
18390,0,pennant,12-03,1,NAM009,NWF139,F,-2
18391,1,waved,12-03,2,NAM009,NWF139,F,-2
18392,0,when,12-03,3,NAM009,NWF139,F,-2
18393,0,wind,12-03,4,NAM009,NWF139,F,-2
18394,0,blew,12-03,5,NAM009,NWF139,F,-2
18395,1,add,11-05,1,NWF150,NWF002,F,2
18396,0,sum,11-05,2,NWF150,NWF002,F,2
18397,1,product,11-05,3,NWF150,NWF002,F,2
18398,0,these,11-05,4,NWF150,NWF002,F,2
18399,0,three,11-05,5,NWF150,NWF002,F,2
18400,1,take,04-02,1,NWF148,NWF009,F,0
18401,1,winding,04-02,2,NWF148,NWF009,F,0
18402,1,path,04-02,3,NWF148,NWF009,F,0
18403,1,reach,04-02,4,NWF148,NWF009,F,0
18404,1,lake,04-02,5,NWF148,NWF009,F,0
18405,1,steam,18-01,1,NAF012,NWF133,F,-2
18406,0,hissed,18-01,2,NAF012,NWF133,F,-2
18407,1,from,18-01,3,NAF012,NWF133,F,-2
18408,1,broken,18-01,4,NAF012,NWF133,F,-2
18409,0,valve,18-01,5,NAF012,NWF133,F,-2
18410,1,bring,14-06,1,NAM005,NWF137,F,-4
18411,1,your,14-06,2,NAM005,NWF137,F,-4
18412,1,problems,14-06,3,NAM005,NWF137,F,-4
18413,1,wise,14-06,4,NAM005,NWF137,F,-4
18414,1,chief,14-06,5,NAM005,NWF137,F,-4
18415,1,small,72-05,1,NWF147,NWM001,M,-2
18416,1,children,72-05,2,NWF147,NWM001,M,-2
18417,0,came,72-05,3,NWF147,NWM001,M,-2
18418,0,see,72-05,4,NWF147,NWM001,M,-2
18419,0,him,72-05,5,NWF147,NWM001,M,-2
18420,0,told,49-08,1,NWF150,NWM005,M,-2
18421,1,wild,49-08,2,NWF150,NWM005,M,-2
18422,0,tales,49-08,3,NWF150,NWM005,M,-2
18423,0,frighten,49-08,4,NWF150,NWM005,M,-2
18424,0,him,49-08,5,NWF150,NWM005,M,-2
18425,1,smile,51-06,1,NWF145,NWF144,F,2
18426,1,when,51-06,2,NWF145,NWF144,F,2
18427,1,say,51-06,3,NWF145,NWF144,F,2
18428,1,nasty,51-06,4,NWF145,NWF144,F,2
18429,1,words,51-06,5,NWF145,NWF144,F,2
18430,0,fight,31-10,1,NWF146,NWF009,F,2
18431,1,end,31-10,2,NWF146,NWF009,F,2
18432,1,just,31-10,3,NWF146,NWF009,F,2
18433,1,six,31-10,4,NWF146,NWF009,F,2
18434,1,minutes,31-10,5,NWF146,NWF009,F,2
18435,1,horn,08-07,1,NWF150,NWM083,M,2
18436,1,car,08-07,2,NWF150,NWM083,M,2
18437,1,woke,08-07,3,NWF150,NWM083,M,2
18438,1,sleeping,08-07,4,NWF150,NWM083,M,2
18439,1,cop,08-07,5,NWF150,NWM083,M,2
18440,1,mark,38-02,1,NWF146,NWM081,M,-4
18441,1,spot,38-02,2,NWF146,NWM081,M,-4
18442,1,sign,38-02,3,NWF146,NWM081,M,-4
18443,0,painted,38-02,4,NWF146,NWM081,M,-4
18444,0,red,38-02,5,NWF146,NWM081,M,-4
18445,0,plead,37-05,1,NAM007,NWF002,F,0
18446,1,council,37-05,2,NAM007,NWF002,F,0
18447,1,free,37-05,3,NAM007,NWF002,F,0
18448,0,poor,37-05,4,NAM007,NWF002,F,0
18449,0,thief,37-05,5,NAM007,NWF002,F,0
18450,1,wrote,39-01,1,NAM008,NWF009,F,2
18451,1,down,39-01,2,NAM008,NWF009,F,2
18452,1,long,39-01,3,NAM008,NWF009,F,2
18453,1,list,39-01,4,NAM008,NWF009,F,2
18454,1,items,39-01,5,NAM008,NWF009,F,2
18455,1,play,25-02,1,NWF145,NWF140,F,0
18456,1,began,25-02,2,NWF145,NWF140,F,0
18457,1,soon,25-02,3,NWF145,NWF140,F,0
18458,1,sat,25-02,4,NWF145,NWF140,F,0
18459,1,down,25-02,5,NWF145,NWF140,F,0
18460,0,rude,27-06,1,NAF010,NWF002,F,-2
18461,0,laugh,27-06,2,NAF010,NWF002,F,-2
18462,1,filled,27-06,3,NAF010,NWF002,F,-2
18463,0,empty,27-06,4,NAF010,NWF002,F,-2
18464,0,room,27-06,5,NAF010,NWF002,F,-2
18465,1,paper,20-04,1,NWM089,NWM082,M,0
18466,1,box,20-04,2,NWM089,NWM082,M,0
18467,1,full,20-04,3,NWM089,NWM082,M,0
18468,1,thumb,20-04,4,NWM089,NWM082,M,0
18469,1,tacks,20-04,5,NWM089,NWM082,M,0
18470,0,empty,16-01,1,NAF010,NWM086,M,-2
18471,1,flask,16-01,2,NAF010,NWM086,M,-2
18472,0,stood,16-01,3,NAF010,NWM086,M,-2
18473,0,tin,16-01,4,NAF010,NWM086,M,-2
18474,0,tray,16-01,5,NAF010,NWM086,M,-2
18475,1,if,55-07,1,NWF150,NWM078,M,0
18476,0,mumble,55-07,2,NWF150,NWM078,M,0
18477,1,your,55-07,3,NWF150,NWM078,M,0
18478,1,speech,55-07,4,NWF150,NWM078,M,0
18479,1,lost,55-07,5,NWF150,NWM078,M,0
18480,1,beach,34-02,1,NAM009,NWF133,F,2
18481,1,dry,34-02,2,NAM009,NWF133,F,2
18482,1,shallow,34-02,3,NAM009,NWF133,F,2
18483,1,low,34-02,4,NAM009,NWF133,F,2
18484,1,tide,34-02,5,NAM009,NWF133,F,2
18485,1,crunch,33-05,1,NAM007,NWM055,M,0
18486,1,feet,33-05,2,NAM007,NWM055,M,0
18487,1,snow,33-05,3,NAM007,NWM055,M,0
18488,1,only,33-05,4,NAM007,NWM055,M,0
18489,1,sound,33-05,5,NAM007,NWM055,M,0
18490,0,vent,57-09,1,NWF148,NWM079,M,-4
18491,0,near,57-09,2,NWF148,NWM079,M,-4
18492,0,edge,57-09,3,NWF148,NWM079,M,-4
18493,0,fresh,57-09,4,NWF148,NWM079,M,-4
18494,0,air,57-09,5,NWF148,NWM079,M,-4
18495,1,man,50-01,1,NWM089,NWM007,M,2
18496,1,blue,50-01,2,NWM089,NWM007,M,2
18497,1,sweater,50-01,3,NWM089,NWM007,M,2
18498,1,sat,50-01,4,NWM089,NWM007,M,2
18499,0,desk,50-01,5,NWM089,NWM007,M,2
18500,0,place,06-09,1,NWF150,NWM077,M,-2
18501,1,rosebush,06-09,2,NWF150,NWM077,M,-2
18502,1,near,06-09,3,NWF150,NWM077,M,-2
18503,0,porch,06-09,4,NWF150,NWM077,M,-2
18504,0,steps,06-09,5,NWF150,NWM077,M,-2
18505,1,beach,34-02,1,NAM005,NWF009,F,-4
18506,1,dry,34-02,2,NAM005,NWF009,F,-4
18507,1,shallow,34-02,3,NAM005,NWF009,F,-4
18508,1,low,34-02,4,NAM005,NWF009,F,-4
18509,1,tide,34-02,5,NAM005,NWF009,F,-4
18510,0,add,19-06,1,NWF149,NWF009,F,2
18511,0,column,19-06,2,NWF149,NWF009,F,2
18512,0,put,19-06,3,NWF149,NWF009,F,2
18513,0,sum,19-06,4,NWF149,NWF009,F,2
18514,0,here,19-06,5,NWF149,NWF009,F,2
18515,1,bring,14-06,1,NAF008,NWF003,F,2
18516,1,your,14-06,2,NAF008,NWF003,F,2
18517,1,problems,14-06,3,NAF008,NWF003,F,2
18518,1,wise,14-06,4,NAF008,NWF003,F,2
18519,1,chief,14-06,5,NAF008,NWF003,F,2
18520,0,pure,15-06,1,NWM089,NWM005,M,-2
18521,0,bred,15-06,2,NWM089,NWM005,M,-2
18522,0,poodles,15-06,3,NWM089,NWM005,M,-2
18523,0,have,15-06,4,NWM089,NWM005,M,-2
18524,0,curls,15-06,5,NWM089,NWM005,M,-2
18525,1,paper,20-04,1,NAF010,NWF137,F,2
18526,1,box,20-04,2,NAF010,NWF137,F,2
18527,1,full,20-04,3,NAF010,NWF137,F,2
18528,1,thumb,20-04,4,NAF010,NWF137,F,2
18529,1,tacks,20-04,5,NAF010,NWF137,F,2
18530,1,sense,41-08,1,NWF149,NWM002,M,2
18531,1,smell,41-08,2,NWF149,NWM002,M,2
18532,1,better,41-08,3,NWF149,NWM002,M,2
18533,1,than,41-08,4,NWF149,NWM002,M,2
18534,0,touch,41-08,5,NWF149,NWM002,M,2
18535,1,sense,41-08,1,NAM005,NWF002,F,2
18536,1,smell,41-08,2,NAM005,NWF002,F,2
18537,1,better,41-08,3,NAM005,NWF002,F,2
18538,1,than,41-08,4,NAM005,NWF002,F,2
18539,1,touch,41-08,5,NAM005,NWF002,F,2
18540,1,loss,22-02,1,NAF010,NWF140,F,-2
18541,1,second,22-02,2,NAF010,NWF140,F,-2
18542,1,ship,22-02,3,NAF010,NWF140,F,-2
18543,1,hard,22-02,4,NAF010,NWF140,F,-2
18544,1,take,22-02,5,NAF010,NWF140,F,-2
18545,0,room,52-07,1,NWF145,NWM055,M,-4
18546,0,crowded,52-07,2,NWF145,NWM055,M,-4
18547,0,with,52-07,3,NWF145,NWM055,M,-4
18548,1,wild,52-07,4,NWF145,NWM055,M,-4
18549,0,mob,52-07,5,NWF145,NWM055,M,-4
18550,1,drive,59-04,1,NWF148,NWM082,M,2
18551,1,screw,59-04,2,NWF148,NWM082,M,2
18552,1,straight,59-04,3,NWF148,NWM082,M,2
18553,1,into,59-04,4,NWF148,NWM082,M,2
18554,1,wood,59-04,5,NWF148,NWM082,M,2
18555,1,ripe,11-07,1,NWF148,NWM082,M,2
18556,1,taste,11-07,2,NWF148,NWM082,M,2
18557,1,cheese,11-07,3,NWF148,NWM082,M,2
18558,1,improves,11-07,4,NWF148,NWM082,M,2
18559,1,age,11-07,5,NWF148,NWM082,M,2
18560,0,nine,34-01,1,NWF149,NWM007,M,2
18561,0,rows,34-01,2,NWF149,NWM007,M,2
18562,0,soldiers,34-01,3,NWF149,NWM007,M,2
18563,0,stood,34-01,4,NWF149,NWM007,M,2
18564,0,line,34-01,5,NWF149,NWM007,M,2
18565,1,mark,38-02,1,NAM009,NWM081,M,0
18566,1,spot,38-02,2,NAM009,NWM081,M,0
18567,1,sign,38-02,3,NAM009,NWM081,M,0
18568,0,painted,38-02,4,NAM009,NWM081,M,0
18569,1,red,38-02,5,NAM009,NWM081,M,0
18570,1,box,01-07,1,NWM088,NWM081,M,2
18571,1,thrown,01-07,2,NWM088,NWM081,M,2
18572,1,beside,01-07,3,NWM088,NWM081,M,2
18573,0,parked,01-07,4,NWM088,NWM081,M,2
18574,1,truck,01-07,5,NWM088,NWM081,M,2
18575,1,pushed,24-02,1,NAF012,NWM086,M,-2
18576,1,back,24-02,2,NAF012,NWM086,M,-2
18577,1,each,24-02,3,NAF012,NWM086,M,-2
18578,1,time,24-02,4,NAF012,NWM086,M,-2
18579,0,attack,24-02,5,NAF012,NWM086,M,-2
18580,1,jerk,41-02,1,NAM009,NWM001,M,-2
18581,0,dart,41-02,2,NAM009,NWM001,M,-2
18582,0,from,41-02,3,NAM009,NWM001,M,-2
18583,0,cork,41-02,4,NAM009,NWM001,M,-2
18584,0,target,41-02,5,NAM009,NWM001,M,-2
18585,0,rake,23-09,1,NAF010,NWM079,M,-2
18586,1,rubbish,23-09,2,NAF010,NWM079,M,-2
18587,0,up,23-09,3,NAF010,NWM079,M,-2
18588,0,burn,23-09,4,NAF010,NWM079,M,-2
18589,1,it,23-09,5,NAF010,NWM079,M,-2
18590,1,crawled,37-09,1,NWM090,NWF137,F,-4
18591,1,with,37-09,2,NWM090,NWF137,F,-4
18592,1,care,37-09,3,NWM090,NWF137,F,-4
18593,0,along,37-09,4,NWM090,NWF137,F,-4
18594,1,ledge,37-09,5,NWM090,NWF137,F,-4
18595,1,play,25-02,1,NAM008,NWM084,M,-2
18596,1,began,25-02,2,NAM008,NWM084,M,-2
18597,1,soon,25-02,3,NAM008,NWM084,M,-2
18598,1,sat,25-02,4,NAM008,NWM084,M,-2
18599,1,down,25-02,5,NAM008,NWM084,M,-2
18600,0,hang,67-01,1,NAF012,NWM007,M,-4
18601,0,tinsel,67-01,2,NAF012,NWM007,M,-4
18602,1,from,67-01,3,NAF012,NWM007,M,-4
18603,0,both,67-01,4,NAF012,NWM007,M,-4
18604,0,branches,67-01,5,NAF012,NWM007,M,-4
18605,1,kite,48-01,1,NWM088,NWM080,M,0
18606,1,flew,48-01,2,NWM088,NWM080,M,0
18607,1,wildly,48-01,3,NWM088,NWM080,M,0
18608,1,high,48-01,4,NWM088,NWM080,M,0
18609,1,wind,48-01,5,NWM088,NWM080,M,0
18610,0,paper,20-04,1,NWF145,NWF003,F,2
18611,0,box,20-04,2,NWF145,NWF003,F,2
18612,1,full,20-04,3,NWF145,NWF003,F,2
18613,1,thumb,20-04,4,NWF145,NWF003,F,2
18614,1,tacks,20-04,5,NWF145,NWF003,F,2
18615,0,torn,18-05,1,NWF149,NWF003,F,-4
18616,0,scraps,18-05,2,NWF149,NWF003,F,-4
18617,0,littered,18-05,3,NWF149,NWF003,F,-4
18618,0,stone,18-05,4,NWF149,NWF003,F,-4
18619,0,floor,18-05,5,NWF149,NWF003,F,-4
18620,1,walled,08-04,1,NAM005,NWF003,F,2
18621,1,town,08-04,2,NAM005,NWF003,F,2
18622,0,seized,08-04,3,NAM005,NWF003,F,2
18623,0,without,08-04,4,NAM005,NWF003,F,2
18624,1,fight,08-04,5,NAM005,NWF003,F,2
18625,1,pile,65-08,1,NWF147,NWF143,F,2
18626,1,coal,65-08,2,NWF147,NWF143,F,2
18627,1,high,65-08,3,NWF147,NWF143,F,2
18628,0,shed,65-08,4,NWF147,NWF143,F,2
18629,0,corner,65-08,5,NWF147,NWF143,F,2
18630,1,slide,60-03,1,NAF008,NWM083,M,0
18631,1,tray,60-03,2,NAF008,NWM083,M,0
18632,1,across,60-03,3,NAF008,NWM083,M,0
18633,1,glass,60-03,4,NAF008,NWM083,M,0
18634,0,top,60-03,5,NAF008,NWM083,M,0
18635,1,if,55-07,1,NWF148,NWF140,F,-2
18636,1,mumble,55-07,2,NWF148,NWF140,F,-2
18637,1,your,55-07,3,NWF148,NWF140,F,-2
18638,1,speech,55-07,4,NWF148,NWF140,F,-2
18639,1,lost,55-07,5,NWF148,NWF140,F,-2
18640,1,tree,15-07,1,NAM007,NWF008,F,2
18641,1,top,15-07,2,NAM007,NWF008,F,2
18642,1,waved,15-07,3,NAM007,NWF008,F,2
18643,1,graceful,15-07,4,NAM007,NWF008,F,2
18644,1,way,15-07,5,NAM007,NWF008,F,2
18645,1,some,24-07,1,NAF012,NWF002,F,0
18646,1,ads,24-07,2,NAF012,NWF002,F,0
18647,0,serve,24-07,3,NAF012,NWF002,F,0
18648,0,cheat,24-07,4,NAF012,NWF002,F,0
18649,1,buyers,24-07,5,NAF012,NWF002,F,0
18650,1,pills,26-09,1,NWF145,NWF143,F,-4
18651,1,do,26-09,2,NWF145,NWF143,F,-4
18652,1,less,26-09,3,NWF145,NWF143,F,-4
18653,0,good,26-09,4,NWF145,NWF143,F,-4
18654,0,others,26-09,5,NWF145,NWF143,F,-4
18655,1,roads,39-04,1,NAF012,NWF135,F,-4
18656,0,paved,39-04,2,NAF012,NWF135,F,-4
18657,1,with,39-04,3,NAF012,NWF135,F,-4
18658,1,sticky,39-04,4,NAF012,NWF135,F,-4
18659,1,tar,39-04,5,NAF012,NWF135,F,-4
18660,1,zones,34-08,1,NAF012,NWM082,M,2
18661,1,merge,34-08,2,NAF012,NWM082,M,2
18662,1,central,34-08,3,NAF012,NWM082,M,2
18663,1,part,34-08,4,NAF012,NWM082,M,2
18664,1,town,34-08,5,NAF012,NWM082,M,2
18665,1,gold,30-02,1,NWF148,NWF135,F,2
18666,1,ring,30-02,2,NWF148,NWF135,F,2
18667,1,fits,30-02,3,NWF148,NWF135,F,2
18668,1,pierced,30-02,4,NWF148,NWF135,F,2
18669,1,ear,30-02,5,NWF148,NWF135,F,2
18670,1,rarest,66-01,1,NAF012,NWM004,M,0
18671,1,spice,66-01,2,NAF012,NWM004,M,0
18672,0,comes,66-01,3,NAF012,NWM004,M,0
18673,0,far,66-01,4,NAF012,NWM004,M,0
18674,0,east,66-01,5,NAF012,NWM004,M,0
18675,1,point,42-09,1,NWF147,NWF004,F,-4
18676,1,steel,42-09,2,NWF147,NWF004,F,-4
18677,1,pen,42-09,3,NWF147,NWF004,F,-4
18678,1,bent,42-09,4,NWF147,NWF004,F,-4
18679,1,twisted,42-09,5,NWF147,NWF004,F,-4
18680,0,wrote,55-02,1,NAM009,NWF003,F,-4
18681,1,name,55-02,2,NAM009,NWF003,F,-4
18682,0,boldly,55-02,3,NAM009,NWF003,F,-4
18683,0,top,55-02,4,NAM009,NWF003,F,-4
18684,0,sheet,55-02,5,NAM009,NWF003,F,-4
18685,1,young,04-08,1,NWM088,NWF003,F,0
18686,1,girl,04-08,2,NWM088,NWF003,F,0
18687,0,gave,04-08,3,NWM088,NWF003,F,0
18688,0,clear,04-08,4,NWM088,NWF003,F,0
18689,0,response,04-08,5,NWM088,NWF003,F,0
18690,1,do,22-04,1,NWF147,NWM001,M,-2
18691,1,that,22-04,2,NWF147,NWM001,M,-2
18692,0,with,22-04,3,NWF147,NWM001,M,-2
18693,0,wooden,22-04,4,NWF147,NWM001,M,-2
18694,0,stick,22-04,5,NWF147,NWM001,M,-2
18695,1,aim,66-05,1,NAF010,NWF004,F,-4
18696,0,contest,66-05,2,NAF010,NWF004,F,-4
18697,1,raise,66-05,3,NAF010,NWF004,F,-4
18698,1,great,66-05,4,NAF010,NWF004,F,-4
18699,1,fund,66-05,5,NAF010,NWF004,F,-4
18700,0,flaps,63-05,1,NAM005,NWF139,F,-2
18701,0,cape,63-05,2,NAM005,NWF139,F,-2
18702,0,she,63-05,3,NAM005,NWF139,F,-2
18703,0,parades,63-05,4,NAM005,NWF139,F,-2
18704,0,street,63-05,5,NAM005,NWF139,F,-2
18705,0,plush,33-08,1,NWF149,NWM005,M,0
18706,1,chair,33-08,2,NWF149,NWM005,M,0
18707,0,leaned,33-08,3,NWF149,NWM005,M,0
18708,1,against,33-08,4,NWF149,NWM005,M,0
18709,1,wall,33-08,5,NWF149,NWM005,M,0
18710,1,sang,65-03,1,NAF008,NWM007,M,-2
18711,1,same,65-03,2,NAF008,NWM007,M,-2
18712,1,tunes,65-03,3,NAF008,NWM007,M,-2
18713,0,each,65-03,4,NAF008,NWM007,M,-2
18714,0,party,65-03,5,NAF008,NWM007,M,-2
18715,1,dusty,51-04,1,NAM005,NWF143,F,-2
18716,0,bench,51-04,2,NAM005,NWF143,F,-2
18717,1,stood,51-04,3,NAM005,NWF143,F,-2
18718,0,stone,51-04,4,NAM005,NWF143,F,-2
18719,0,wall,51-04,5,NAM005,NWF143,F,-2
18720,1,sunday,18-06,1,NWF146,NWF004,F,0
18721,1,best,18-06,2,NWF146,NWF004,F,0
18722,1,part,18-06,3,NWF146,NWF004,F,0
18723,1,of,18-06,4,NWF146,NWF004,F,0
18724,1,week,18-06,5,NWF146,NWF004,F,0
18725,0,dull,60-07,1,NWM090,NWM007,M,0
18726,1,stories,60-07,2,NWM090,NWM007,M,0
18727,1,make,60-07,3,NWM090,NWM007,M,0
18728,0,her,60-07,4,NWM090,NWM007,M,0
18729,0,laugh,60-07,5,NWM090,NWM007,M,0
18730,0,two,14-04,1,NWF148,NWF002,F,-2
18731,0,plus,14-04,2,NWF148,NWF002,F,-2
18732,0,seven,14-04,3,NWF148,NWF002,F,-2
18733,0,less,14-04,4,NWF148,NWF002,F,-2
18734,0,ten,14-04,5,NWF148,NWF002,F,-2
18735,1,curtain,71-06,1,NWF145,NWF008,F,-2
18736,1,rose,71-06,2,NWF145,NWF008,F,-2
18737,1,show,71-06,3,NWF145,NWF008,F,-2
18738,1,was,71-06,4,NWF145,NWF008,F,-2
18739,1,on,71-06,5,NWF145,NWF008,F,-2
18740,0,get,60-09,1,NAF008,NWM085,M,-4
18741,1,trust,60-09,2,NAF008,NWM085,M,-4
18742,1,fund,60-09,3,NAF008,NWM085,M,-4
18743,1,bank,60-09,4,NAF008,NWM085,M,-4
18744,0,early,60-09,5,NAF008,NWM085,M,-4
18745,1,boss,13-03,1,NAM005,NWF135,F,-2
18746,1,ran,13-03,2,NAM005,NWF135,F,-2
18747,1,show,13-03,3,NAM005,NWF135,F,-2
18748,1,watchful,13-03,4,NAM005,NWF135,F,-2
18749,1,eye,13-03,5,NAM005,NWF135,F,-2
18750,1,grass,72-06,1,NWM089,NWF002,F,2
18751,1,bushes,72-06,2,NWM089,NWF002,F,2
18752,1,were,72-06,3,NWM089,NWF002,F,2
18753,1,wet,72-06,4,NWM089,NWF002,F,2
18754,1,dew,72-06,5,NWM089,NWF002,F,2
18755,0,ripe,11-07,1,NWF150,NWF003,F,-4
18756,1,taste,11-07,2,NWF150,NWF003,F,-4
18757,1,cheese,11-07,3,NWF150,NWF003,F,-4
18758,0,improves,11-07,4,NWF150,NWF003,F,-4
18759,0,age,11-07,5,NWF150,NWF003,F,-4
18760,1,some,24-07,1,NAM009,NWF144,F,-2
18761,1,ads,24-07,2,NAM009,NWF144,F,-2
18762,1,serve,24-07,3,NAM009,NWF144,F,-2
18763,1,cheat,24-07,4,NAM009,NWF144,F,-2
18764,1,buyers,24-07,5,NAM009,NWF144,F,-2
18765,1,we,12-10,1,NAM009,NWF140,F,0
18766,1,find,12-10,2,NAM009,NWF140,F,0
18767,1,joy,12-10,3,NAM009,NWF140,F,0
18768,0,simplest,12-10,4,NAM009,NWF140,F,0
18769,1,things,12-10,5,NAM009,NWF140,F,0
18770,1,code,34-10,1,NAM009,NWF139,F,2
18771,1,used,34-10,2,NAM009,NWF139,F,2
18772,1,when,34-10,3,NAM009,NWF139,F,2
18773,1,secrets,34-10,4,NAM009,NWF139,F,2
18774,1,sent,34-10,5,NAM009,NWF139,F,2
18775,0,hidden,58-03,1,NWM088,NWF143,F,0
18776,0,sight,58-03,2,NWM088,NWF143,F,0
18777,1,mass,58-03,3,NWM088,NWF143,F,0
18778,0,leaves,58-03,4,NWM088,NWF143,F,0
18779,0,shrubs,58-03,5,NWM088,NWF143,F,0
18780,1,pills,26-09,1,NAF012,NWM001,M,2
18781,1,do,26-09,2,NAF012,NWM001,M,2
18782,1,less,26-09,3,NAF012,NWM001,M,2
18783,1,good,26-09,4,NAF012,NWM001,M,2
18784,1,others,26-09,5,NAF012,NWM001,M,2
18785,1,sunday,18-06,1,NWF150,NWM077,M,-4
18786,1,best,18-06,2,NWF150,NWM077,M,-4
18787,1,part,18-06,3,NWF150,NWM077,M,-4
18788,1,of,18-06,4,NWF150,NWM077,M,-4
18789,1,week,18-06,5,NWF150,NWM077,M,-4
18790,0,heap,30-06,1,NWF145,NWM082,M,-4
18791,0,fallen,30-06,2,NWF145,NWM082,M,-4
18792,0,leaves,30-06,3,NWF145,NWM082,M,-4
18793,1,set,30-06,4,NWF145,NWM082,M,-4
18794,1,fire,30-06,5,NWF145,NWM082,M,-4
18795,1,steam,18-01,1,NWF148,NWF133,F,2
18796,1,hissed,18-01,2,NWF148,NWF133,F,2
18797,1,from,18-01,3,NWF148,NWF133,F,2
18798,1,broken,18-01,4,NWF148,NWF133,F,2
18799,1,valve,18-01,5,NWF148,NWF133,F,2
18800,1,small,72-05,1,NAM005,NWM001,M,0
18801,1,children,72-05,2,NAM005,NWM001,M,0
18802,0,came,72-05,3,NAM005,NWM001,M,0
18803,0,see,72-05,4,NAM005,NWM001,M,0
